word,frequency
prescribe,2.45e-05
prescript,2.82e-07
prescriptible,0.0
prescription,0.0001
prescriptive,5.8899999999999995e-06
preselector,0.0
presence,0.0005369999999999999
presence chamber,1.9000000000000002e-06
presence of mind,4.43e-06
present,0.00151
present arms,4.6e-06
present participle,4.5600000000000005e-08
present perfect,7.74e-06
present-day,1.29e-05
presentable,6.460000000000001e-06
presentation,0.00020400000000000003
presentational,1.15e-06
presentationism,0.0
presentative,0.0
presentiment,4.07e-07
presently,5.2499999999999995e-05
presentment,8.71e-07
preservative,6.17e-06
preserve,0.000155
preset,8.71e-06
preshrunk,0.0
preside,9.77e-06
presidency,0.000145
president,0.0028200000000000005
president-elect,1.03e-06
presidential primary,2.31e-06
presidentship,0.0
presidio,3.98e-06
presidium,2.57e-06
presignify,0.0
press,0.00145
press agent,4.4600000000000005e-06
press association,5.99e-06
press conference,5.99e-06
press gallery,2.55e-06
press of sail,9.55e-07
press release,6.650000000000001e-06
press stud,5.29e-07
pressed glass,1.1100000000000002e-06
presser,6.17e-06
pressing,0.00012
pressman,2.29e-06
pressmark,0.0
pressor,3.09e-07
pressroom,6.03e-07
pressure,0.00102
pressure altimeter,3.0100000000000005e-08
pressure altitude,7.69e-07
pressure cabin,1.19e-06
pressure cooker,2.1399999999999998e-07
pressure gauge,9.500000000000001e-07
pressure group,8.02e-06
pressure head,7.77e-06
pressure point,7.9e-06
pressure suit,3.36e-06
pressure-cook,3.11e-06
pressurize,1.17e-06
presswork,0.0
prestidigitation,3.55e-07
prestige,5.6200000000000004e-05
prestigious,7.24e-05
prestissimo,1.55e-07
presto,8.32e-06
prestress,0.0
prestressed concrete,1.2e-08
presumable,5.75e-07
presumably,0.000115
presume,4.17e-05
presumption,1.66e-05
presumptive,6.61e-06
presumptive heir,6.090000000000001e-08
presumptuous,7.24e-06
presuppose,1.23e-06
presurmise,0.0
pret.,2.6300000000000002e-06
pretence,5.37e-06
pretend,0.000214
pretended,3.7199999999999996e-05
pretender,6.31e-06
pretense,1.02e-05
pretension,2.1899999999999998e-06
pretentious,1.48e-05
preter-,0.0
preterhuman,0.0
preterit,1.05e-07
preterite,8.71e-07
preterition,0.0
preteritive,0.0
pretermit,0.0
preternatural,1.2599999999999998e-06
pretext,1.8599999999999998e-05
pretonic,0.0
pretor,1.17e-07
prettify,1.26e-07
pretty,0.0024000000000000002
pretty-pretty,1.2e-05
pretypify,0.0
pretzel,9.55e-06
prevail,3.5499999999999996e-05
prevailing,3.5499999999999996e-05
prevalent,6.03e-05
prevaricate,3.8e-07
prevaricator,0.0
prevenient,2.04e-07
prevent,0.0006169999999999999
preventer,1.0700000000000001e-06
preventer backstay,1.85e-09
prevention,0.000191
preventive,3.1599999999999996e-05
preview,9.120000000000001e-05
previous,0.001
previous question,6.91e-06
previse,0.0
prevision,2.82e-07
prevocalic,0.0
prewar,4.3700000000000005e-06
prey,9.55e-05
priapic,1.86e-07
priapism,8.91e-07
priapitis,0.0
price,0.0017000000000000001
price list,8.98e-06
price support,1.13e-05
price tag,2.37e-06
price war,1.0700000000000001e-05
price-cutting,3.2900000000000003e-06
price-fixing,1.15e-06
priceless,3.8e-05
prick,3.98e-05
prick song,3.9e-07
pricket,0.0
pricking,1.6999999999999998e-06
prickle,8.32e-07
prickly,1.07e-05
prickly heat,1.0600000000000001e-07
prickly pear,7.86e-08
prickly poppy,8.400000000000001e-08
pride,0.000309
prie-dieu,5.22e-09
prier,1.62e-07
priest,0.000214
priest-ridden,3.49e-07
priestcraft,1.12e-07
priestess,8.910000000000001e-06
priesthood,1.9999999999999998e-05
priestly,8.32e-06
prig,7.939999999999999e-07
priggery,0.0
priggish,4.79e-07
prim,7.41e-06
prim.,7.41e-06
prima ballerina,7.990000000000001e-08
prima donna,1.66e-07
prima facie,3.5e-08
prima facie evidence,3.49e-08
primacy,7.589999999999999e-06
primal,2.09e-05
primarily,0.00030199999999999997
primary,0.000759
primary accent,1.17e-06
primary cell,3.7499999999999997e-06
primary color,3.92e-06
primary election,4.65e-06
primary school,6.609999999999999e-06
primary stress,3.14e-06
primary syphilis,1.24e-07
primate,1.38e-05
primateship,0.0
primatology,3.8e-07
primavera,2.75e-06
prime,0.000646
prime cost,4.710000000000001e-06
prime meridian,2.31e-07
prime minister,4.06e-06
prime mover,1.58e-07
prime number,5.59e-06
primer,3.1599999999999996e-05
primero,9.55e-07
primeval,5.13e-06
primine,0.0
priming,7.76e-06
primipara,0.0
primitive,6.31e-05
primitivism,1.17e-06
primo,9.77e-06
primogenial,0.0
primogenitor,0.0
primogeniture,1.4499999999999999e-06
primordial,1.17e-05
primordium,2.63e-07
primp,3.55e-07
primrose,8.13e-06
primrose path,8e-08
primula,1.0700000000000001e-06
primulaceous,0.0
primum mobile,8.120000000000001e-09
primus,5.25e-06
primus inter pares,1.1400000000000001e-08
prince,0.0005250000000000001
prince consort,1.5400000000000003e-07
prince regent,2.67e-07
prince's-feather,1.18e-07
princedom,1.9499999999999999e-07
princeling,3.63e-07
princely,7.76e-06
princess,0.000339
princess royal,2.29e-06
principal,0.00033099999999999997
principal axis,7.960000000000001e-07
principal focus,2.49e-06
principal parts,2.5800000000000003e-06
principalities,3.89e-06
principality,6.03e-06
principally,2.51e-05
principate,6.03e-07
principium,2.1900000000000002e-07
principle,0.000219
principled,1.02e-05
prink,1.12e-07
print,0.00034700000000000003
print shop,2.38e-06
printable,8.32e-06
printed circuit,1.3600000000000001e-06
printer,8.51e-05
printer's devil,1.7200000000000002e-08
printer's error,1.73e-08
printery,2.04e-07
printing,0.000191
printing press,1.68e-06
printmaker,1.29e-06
printmaking,3.72e-06
prior,0.000708
priorate,0.0
prioress,1.15e-06
priority,0.000257
priory,1.07e-05
prisage,0.0
prise,2.82e-06
prism,2.7499999999999998e-05
prismatic,5.6199999999999996e-06
prismatoid,0.0
prismoid,0.0
prison,0.000631
prison psychosis,1.69e-07
prisoner,0.00015800000000000002
prisoner of war,1.5e-06
prisoner's base,5.2200000000000004e-08
prissy,2.1899999999999998e-06
pristine,2.14e-05
prithee,8.32e-07
prittle-prattle,0.0
priv.,2.34e-06
privacy,0.000229
private,0.00155
private bill,7.3899999999999995e-06
private company,1.1200000000000001e-05
private enterprise,2.08e-06
private eye,6.25e-06
private first class,8.62e-06
private parts,6.68e-06
private practice,6.5900000000000004e-06
private school,1.1900000000000001e-05
privateer,3.4700000000000002e-06
privation,1.4499999999999999e-06
privative,3.02e-07
privet,1.82e-06
privilege,0.00015800000000000002
privileged,6.46e-05
privileged communication,5.69e-07
privily,2.29e-07
privity,4.57e-07
privy,2.88e-05
privy chamber,2.63e-07
privy council,2.82e-07
privy purse,2.18e-07
privy seal,2.5200000000000003e-07
prix fixe,1.5400000000000002e-08
prize,0.00038899999999999997
prize court,3.3800000000000002e-06
prize money,3.57e-06
prize ring,2.4300000000000005e-06
prizefight,2.88e-07
prizewinner,6.03e-07
pro,0.000871
pro forma,8.820000000000001e-08
pro patria,2.5600000000000004e-08
pro rata,4.44e-08
pro tem,7.870000000000001e-08
pro tempore,4.65e-08
pro-,8.710000000000001e-06
proa,4.1700000000000004e-07
prob.,2.57e-05
probabilism,1.4500000000000001e-07
probability,0.00010499999999999999
probability curve,5.95e-07
probable,6.170000000000001e-05
probable cause,6.000000000000001e-07
probable error,5.25e-07
probably,0.00234
probate,1.45e-05
probate court,1.4400000000000002e-07
probation,6.170000000000001e-05
probationer,6.459999999999999e-07
probative,1.1199999999999999e-06
probe,9.769999999999999e-05
probity,2.45e-06
problem,0.0025099999999999996
problematic,7.41e-05
proboscidean,0.0
proboscis,2.45e-06
proboscis monkey,2.4e-08
proc.,1.62e-05
procaine,3.8e-07
procambium,0.0
procarp,0.0
procathedral,0.0
procedure,0.000275
proceed,0.00015099999999999998
proceeding,4.57e-05
proceeds,0.000112
proceleusmatic,0.0
procephalic,0.0
process,0.00182
process shot,8.68e-06
procession,3.7199999999999996e-05
processional,2.34e-06
prochein ami,0.0
prochronism,0.0
proclaim,1.8599999999999998e-05
proclamation,2.7499999999999998e-05
proclitic,1.35e-07
proclivity,2.45e-06
proconsul,1.38e-06
proconsulate,0.0
procrastinate,5.13e-06
procreant,0.0
procreate,3.4700000000000002e-06
procryptic,0.0
proctology,3.02e-07
proctor,1.7e-05
proctoscope,0.0
procumbent,1.48e-07
procurable,1.78e-07
procurance,0.0
procuration,2e-07
procurator,4.5699999999999994e-06
procure,1.45e-05
procurer,6.459999999999999e-07
prod,1.78e-05
prod.,1.78e-05
prodigal,8.32e-06
prodigious,8.32e-06
prodigy,1.78e-05
prodrome,2.29e-07
produce,0.000603
producer,0.000275
producer gas,2.17e-06
producer goods,1.63e-06
product,0.000891
production,0.00138
production line,9.54e-06
productive,0.000166
proem,1.78e-07
profanatory,0.0
profane,9.12e-06
profanity,1.15e-05
profess,8.71e-06
professed,1.32e-05
profession,0.000135
professional,0.00112
professionalism,2.51e-05
professionalize,5.89e-07
professor,0.000794
professorate,0.0
professoriate,2.51e-07
professorship,5.25e-06
proffer,2e-06
proficiency,2.69e-05
proficient,1.95e-05
profile,0.0006609999999999999
profile drag,1.51e-06
profit,0.0005009999999999999
profit and loss,3.5100000000000003e-06
profit sharing,2.3900000000000004e-06
profit-sharing,2.3900000000000004e-06
profitable,0.000107
profiteer,1.0500000000000001e-06
profiterole,1.4500000000000001e-07
profligate,2.34e-06
profluent,0.0
profound,8.71e-05
profundity,1.5800000000000001e-06
profuse,1.95e-06
profusion,3.3099999999999996e-06
profusive,0.0
prog,1.41e-05
prog.,1.41e-05
progenitive,0.0
progenitor,6.92e-06
progeny,9.999999999999999e-06
progestational,0.0
progesterone,1.02e-05
progestin,1.35e-06
proglottis,0.0
prognathous,0.0
prognosis,2.14e-05
prognostic,4.3700000000000005e-06
prognosticate,2.1399999999999998e-07
prognostication,7.08e-07
program,0.0018599999999999999
program music,1.1900000000000001e-05
programme,0.00037200000000000004
programmer,3.63e-05
progress,0.000603
progression,7.94e-05
progressionist,0.0
progressist,0.0
progressive,0.000219
prohibit,3.24e-05
prohibition,5.89e-05
prohibitionist,1e-06
prohibitive,8.910000000000001e-06
prohibitory,4.79e-07
project,0.00166
projectile,1.82e-05
projection,6.170000000000001e-05
projection printing,4.6600000000000007e-07
projectionist,1.55e-06
projective,5.5e-06
projective geometry,5.120000000000001e-08
projector,2.57e-05
prolactin,2.34e-06
prolamine,0.0
prolate,3.1599999999999997e-07
prole,6.17e-07
proleg,0.0
prolegomenon,0.0
prolepsis,1.23e-07
proletarian,6.31e-06
proletariat,9.55e-06
proliferate,4.9e-06
proliferation,4.07e-05
proliferous,1.0699999999999999e-07
prolific,3.98e-05
proline,2.82e-06
prolix,4.47e-07
prolocutor,0.0
prologize,0.0
prologue,1.7e-05
prolong,1.62e-05
prolongate,0.0
prolongation,2.4e-06
prolonge,0.0
prolonge knot,0.0
prolusion,0.0
prom,6.03e-05
prom.,6.03e-05
promenade,1.48e-05
promenade concert,1.42e-07
promenade deck,1.4e-07
promethium,4.79e-07
prominence,3.4699999999999996e-05
prominent,0.000214
promiscuity,5.13e-06
promiscuous,8.51e-06
promise,0.000513
promisee,1.7000000000000001e-07
promising,0.000129
promissory,3.72e-06
promissory note,3.7e-08
promontory,5.25e-06
promote,0.00036300000000000004
promoter,3.63e-05
promotion,0.000257
promotive,1.38e-07
prompt,7.24e-05
promptbook,0.0
prompter,1.4499999999999999e-06
promptitude,1.02e-07
promulgate,1.95e-06
promycelium,0.0
pron.,1.6999999999999998e-06
pronate,1.55e-07
pronation,8.91e-07
pronator,2.1399999999999998e-07
prone,8.51e-05
prong,6.31e-06
pronghorn,1e-06
pronominal,1.17e-06
pronoun,1.48e-05
pronounce,4.57e-05
pronounced,0.000115
pronouncement,3.4700000000000002e-06
pronto,7.24e-06
pronucleus,0.0
pronunciamento,0.0
pronunciation,3.24e-05
proof,0.0005009999999999999
proof sheet,1.67e-06
proof spirit,2.7600000000000003e-06
proofread,3.89e-06
prop,5.89e-05
prop root,4.79e-07
prop.,5.89e-05
propaedeutic,1.51e-07
propagable,0.0
propaganda,0.00014800000000000002
propagandism,0.0
propagandist,4.9e-06
propagandize,5.13e-07
propagate,1.23e-05
propagation,2.1900000000000004e-05
propane,1.62e-05
propanoic acid,0.0
proparoxytone,0.0
propel,1.45e-05
propellant,8.32e-06
propeller,2.14e-05
propend,0.0
propene,3.02e-07
propensity,1.45e-05
proper,0.0005250000000000001
proper fraction,7.77e-07
proper motion,2.2300000000000002e-06
proper noun,3.78e-07
properly,0.000437
propertied,3.89e-07
property,0.00129
property man,1.08e-05
prophase,5.250000000000001e-07
prophecy,5.13e-05
prophesy,4.5699999999999994e-06
prophet,9.55e-05
prophetic,1.55e-05
prophylactic,3.89e-06
prophylaxis,3.89e-06
propinquity,3.02e-07
propionic acid,5.7400000000000004e-09
propitiate,3.39e-07
propitiatory,3.63e-07
propitious,1.7399999999999999e-06
propjet,0.0
propjet engine,0.0
propman,0.0
propolis,9.119999999999999e-07
proponent,1.41e-05
proportion,0.000129
proportionable,0.0
proportional,3.98e-05
proportional representation,3.37e-07
proportionate,1.1e-05
proportioned,5.25e-06
proposal,0.000295
propose,9.769999999999999e-05
proposition,7.08e-05
propositional calculus,2.5800000000000003e-08
propositional function,2.74e-08
propositus,0.0
propound,3.55e-07
propr.,0.0
propraetor,0.0
proprietary,4.68e-05
proprietor,2.04e-05
proprietress,6.03e-07
propriety,6.17e-06
proprioceptor,0.0
propter hoc,4.8100000000000006e-09
proptosis,1.9499999999999999e-07
propulsion,2.88e-05
propylaeum,0.0
propylene,3.98e-06
propylene glycol,2.59e-08
propylite,0.0
prorate,3.72e-07
prorogue,4.37e-07
pros and cons,3.24e-07
pros.,7.41e-05
prosaic,3.98e-06
prosaism,0.0
proscenium,1.55e-06
prosciutto,3.39e-06
proscribe,6.61e-07
proscription,9.55e-07
prose,5.2499999999999995e-05
prose poem,4.0500000000000004e-07
prosector,2.57e-07
prosecute,3.4699999999999996e-05
prosecuting attorney,2.1900000000000004e-07
prosecution,0.000115
prosecutor,8.71e-05
proselyte,4.9e-07
proselytism,6.61e-07
proselytize,1.0700000000000001e-06
prosenchyma,0.0
proser,0.0
prosimian,0.0
prosit,2.1399999999999998e-07
prosody,1.95e-06
prosopopoeia,0.0
prospect,0.000135
prospective,7.41e-05
prospector,4.27e-06
prospectus,1.66e-05
prosper,2.82e-05
prosperity,8.13e-05
prosperous,3.98e-05
prostate,4.68e-05
prostate gland,1.59e-07
prostatectomy,1.41e-06
prostatitis,8.32e-07
prosthesis,6.31e-06
prosthetics,6.31e-06
prosthodontics,4.9e-07
prosthodontist,1.17e-07
prostitute,3.8e-05
prostitution,5.2499999999999995e-05
prostomium,2.24e-07
prostrate,4.79e-06
prostration,1.23e-06
prostyle,1.66e-07
prosy,1.0699999999999999e-07
prot-,5.0100000000000005e-08
protactinium,2.69e-07
protagonist,4.68e-05
protamine,2.4e-07
protanopia,0.0
protasis,1.66e-07
protean,1.5800000000000001e-06
protease,6.03e-06
protect,0.0008320000000000001
protecting,0.0002
protection,0.000708
protectionism,6.460000000000001e-06
protectionist,6.92e-06
protective,0.000135
protective coloration,9.51e-08
protective tariff,2.51e-07
protector,4.79e-05
protectorate,7.94e-06
protege,5.01e-06
proteiform,0.0
protein,0.000339
proteinase,9.33e-07
proteolysis,1e-06
proteose,0.0
protero-,0.0
protest,0.000282
protestation,7.08e-07
prothalamion,0.0
prothalamium,0.0
prothallus,0.0
prothesis,2.1399999999999998e-07
prothonotary,5.13e-07
prothorax,3.72e-07
prothrombin,7.59e-07
protist,2.82e-07
protium,1.55e-07
proto-,1.7000000000000001e-07
protoactinium,0.0
protochordate,0.0
protocol,0.000141
protohistory,0.0
protohuman,0.0
protolanguage,1.05e-07
protolithic,0.0
protomartyr,2.34e-07
protomorphic,0.0
proton,2.63e-05
protonema,0.0
protoplasm,7.08e-07
protoplast,2.1399999999999998e-07
protostele,0.0
prototherian,0.0
prototrophic,0.0
prototype,6.759999999999999e-05
protoxide,0.0
protoxylem,0.0
protozoal,2.51e-07
protozoan,1.2599999999999998e-06
protozoology,1.17e-07
protozoon,0.0
protract,2.24e-07
protractile,0.0
protraction,1.48e-07
protractor,1.15e-06
protrude,3.0899999999999996e-06
protrusile,0.0
protrusion,3.02e-06
protrusive,1.0999999999999999e-07
protuberance,7.939999999999999e-07
protuberancy,0.0
protuberant,3.72e-07
protuberate,0.0
proud,0.000603
proud flesh,1.25e-06
proustite,0.0
prov.,7.08e-06
prove,0.000589
proven,0.000214
provenance,1.41e-05
provender,4.37e-07
provenience,1.7000000000000001e-07
proverb,1.38e-05
proverbial,1.35e-05
provide,0.0014100000000000002
provided,0.0010500000000000002
providence,6.31e-05
provident,4.47e-06
providential,1.23e-06
providing,0.0005250000000000001
province,0.000295
provincial,0.00012
provincialism,5.13e-07
provinciality,0.0
proving ground,9.340000000000001e-07
provision,0.000138
provisional,4.57e-05
proviso,4.3700000000000005e-06
provisory,1.12e-07
provitamin,2.24e-07
provocation,1.55e-05
provocative,2.7499999999999998e-05
provoke,3.1599999999999996e-05
provolone,2e-06
provost,1.41e-05
provost court,1.4e-07
provost guard,1.38e-07
provost marshal,1.1900000000000001e-07
prow,2e-06
prowess,2.2400000000000002e-05
prowl,5.6199999999999996e-06
prowler,3.4700000000000002e-06
prox.,1e-06
proximal,1.48e-05
proximate,4.17e-06
proximity,7.59e-05
proximity fuse,2.6900000000000004e-07
proximo,5.5e-07
proxy,5.3700000000000004e-05
prs.,7.24e-06
prude,3.8e-06
prudence,1.2e-05
prudent,2.57e-05
prudential,1.2e-05
prudery,3.24e-07
prudish,1.95e-06
pruinose,1.7000000000000001e-07
prune,9.12e-06
prunella,8.51e-07
prunelle,0.0
pruning hook,1.0699999999999999e-07
prurient,1.48e-06
prurigo,1.35e-07
pruritus,1.1e-06
prussiate,0.0
prussic acid,4.36e-09
pry,1.2e-05
pryer,2.51e-07
prying,7.41e-06
prytaneum,0.0
ps.,0.00010499999999999999
psalm,3.63e-05
psalmbook,0.0
psalmist,1.62e-06
psalmody,4.57e-07
psalterium,1.41e-07
psaltery,3.63e-07
psephology,0.0
pseud.,4.07e-07
pseudaxis,0.0
pseudo,4.07e-05
pseudo-,4.0700000000000003e-07
pseudocarp,0.0
pseudohemophilia,0.0
pseudohermaphrodite,0.0
pseudohermaphroditism,0.0
pseudonym,1.26e-05
pseudonymous,1.4499999999999999e-06
pseudoscope,0.0
psf,2.09e-06
pshaw,6.17e-07
psi,2.82e-05
psia,5.89e-07
psid,2.45e-07
psilocybin,3.02e-06
psilomelane,0.0
psittacine,1.35e-07
psittacosis,2.57e-07
psoas,8.129999999999999e-07
psoriasis,7.76e-06
psych,3.02e-05
psychasthenia,0.0
psyche,2.63e-05
psychedelic,2.1900000000000004e-05
psychiatrist,5.0100000000000005e-05
psychiatry,3.63e-05
psychic,6.31e-05
psychic energizer,2.36e-08
psycho,5.4999999999999995e-05
psycho-,5.5e-07
psychoactive,6.76e-06
psychoanal.,0.0
psychoanalysis,1.2e-05
psychobiology,3.63e-07
psychochemical,0.0
psychodiagnosis,0.0
psychodiagnostics,0.0
psychodrama,1.17e-06
psychodynamics,2.57e-07
psychogenesis,0.0
psychogenic,1.2599999999999998e-06
psychognosis,0.0
psychographer,0.0
psychokinesis,5.250000000000001e-07
psychol.,3.98e-07
psycholinguistics,8.51e-07
psychological,0.00018600000000000002
psychological block,1.5e-06
psychological moment,1.68e-06
psychological warfare,7.000000000000001e-07
psychologism,1.5799999999999999e-07
psychologist,6.31e-05
psychologize,0.0
psychology,0.00020400000000000003
psychomancy,0.0
psychometrics,7.08e-07
psychometry,3.24e-07
psychomotor,1.15e-06
psychoneurosis,0.0
psychoneurotic,1.2e-07
psychopath,2.09e-05
psychopathic personality,7.770000000000001e-08
psychopathist,0.0
psychopathology,3.02e-06
psychopathy,3.0899999999999996e-06
psychopharmacology,1.23e-06
psychophysics,6.17e-07
psychophysiology,5.89e-07
psychosexual,1.23e-06
psychosis,1.74e-05
psychosocial,7.589999999999999e-06
psychosomatic,3.4700000000000002e-06
psychosomatic medicine,3.45e-08
psychosomatics,1.29e-07
psychosurgery,3.72e-07
psychotechnics,0.0
psychotechnology,0.0
psychotherapy,1.78e-05
psychotic,2.69e-05
psychotomimetic,1.41e-07
psychro-,0.0
psychrometer,0.0
pt,0.00010999999999999999
pt.,0.00010999999999999999
ptarmigan,1.1199999999999999e-06
pteranodon,4.37e-07
pteridology,0.0
pteridophyte,0.0
ptero-,0.0
pterodactyl,1.95e-06
pteropod,0.0
pterosaur,8.71e-07
pteroylglutamic acid,0.0
pteryla,0.0
ptg.,8.91e-07
ptisan,0.0
ptomaine,2.1900000000000002e-07
ptomaine poisoning,2.18e-09
ptosis,7.24e-07
pts.,2.9500000000000002e-05
ptyalin,0.0
ptyalism,0.0
pub,0.00017
pub.,0.00017
puberty,2.9500000000000002e-05
puberulent,1.23e-07
pubes,4.79e-06
pubescent,4.47e-06
pubis,1.86e-06
publ.,3.72e-06
public,0.0037199999999999998
public assistance,3.52e-06
public charge,8.17e-06
public debt,4.33e-06
public defender,1.25e-06
public domain,1.94e-06
public enemy,4.42e-06
public house,2.15e-05
public law,1.62e-05
public opinion,7.06e-06
public prosecutor,8.51e-07
public relations,4.15e-06
public school,2.15e-05
public servant,1.19e-06
public service,1.69e-05
public utility,1.77e-06
public works,1.28e-05
public-address system,5.63e-06
public-opinion poll,1.7e-06
public-spirited,3.51e-07
publican,3.24e-06
publication,0.000282
publicist,1.17e-05
publicity,0.0001
publicize,7.24e-06
publicly,0.000191
publicness,1.17e-07
publish,0.000126
